p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.ratio	pct.difference
4.977402165510122e-152	0.5957698198203046	0.566	0.122	8.888147046951424e-148	1	Smim14	4.639344262295082	0.44399999999999995
3.223213110172563e-151	0.4352543395693341	0.398	0.049	5.755691650835145e-147	1	Fcrla	8.122448979591837	0.34900000000000003
5.819215510927418e-151	0.43500305014549034	0.35	0.036	1.039137313786309e-146	1	Scd1	9.722222222222223	0.314
4.840983237697822e-146	0.438161267005659	0.418	0.06	8.644543767557e-142	1	Pkig	6.966666666666667	0.358
1.4250163154475803e-144	0.5323332962848526	0.51	0.1	2.5446516344947444e-140	1	Ptp4a3	5.1	0.41000000000000003
1.2855178373985693e-138	0.3238504070183909	0.269	0.019	2.2955492022426254e-134	1	Rapgef4	14.157894736842106	0.25
1.6892518282747885e-135	0.7938520893484844	0.963	0.675	3.01649698975029e-131	1	H3f3a	1.4266666666666665	0.2879999999999999
5.989317511883751e-134	0.36406703935392004	0.311	0.032	1.0695124280970815e-129	1	Ciita	9.71875	0.279
9.665892505223693e-132	0.6172514142836947	0.614	0.157	1.7260384246577948e-127	1	Ifi30	3.910828025477707	0.45699999999999996
4.811360922031179e-131	0.2657419315125431	0.207	0.008	8.591647198471078e-127	1	Cxcr5	25.874999999999996	0.19899999999999998
1.9317365657566107e-129	0.3357729738736361	0.293	0.028	3.44950198547158e-125	1	Cd22	10.464285714285714	0.26499999999999996
1.8962122433722816e-127	0.31504170930212266	0.259	0.02	3.386066202989883e-123	1	Trim7	12.95	0.23900000000000002
1.3972604033901765e-126	0.46739218898552054	0.497	0.103	2.4950879023338384e-122	1	Ly86	4.825242718446602	0.394
6.849516902651456e-126	0.44376321938947916	0.442	0.083	1.2231182333064704e-121	1	Tmem243	5.325301204819277	0.359
1.5000905957488094e-124	0.3638905108274103	0.315	0.037	2.6787117768286488e-120	1	Pou2af1	8.513513513513514	0.278
5.6244585452346136e-123	0.3936091124153946	0.354	0.051	1.0043595624225449e-118	1	Pxk	6.9411764705882355	0.303
3.385451737050084e-120	0.6141734360550086	0.995	0.969	6.045401166850336e-116	1	Fau	1.0268317853457172	0.026000000000000023
1.8233707212215139e-119	0.44116631749045115	0.41	0.074	3.2559930968852574e-115	1	Pou2f2	5.54054054054054	0.33599999999999997
4.518779824528853e-118	0.24484812051161325	0.187	0.007	8.069185132661174e-114	1	Aldh7a1	26.714285714285715	0.18
7.489311438594541e-117	0.2862075189338912	0.202	0.01	1.337366343589827e-112	1	Gm30211	20.2	0.192
1.3820580685022326e-114	0.5523209490384366	0.459	0.104	2.4679410929244368e-110	1	Pold4	4.413461538461539	0.35500000000000004
9.451326460041228e-112	0.32318578395741393	0.252	0.024	1.6877233659695622e-107	1	Hs3st1	10.5	0.228
1.1513504192828102e-110	0.3340433575710948	0.32	0.045	2.0559664437133142e-106	1	Pax5	7.111111111111112	0.275
9.130427555519444e-107	0.7715352875249257	0.747	0.335	1.6304204485891071e-102	1	Tsc22d3	2.2298507462686565	0.412
1.0469189166080435e-104	0.2759679218769325	0.335	0.049	1.8694831093869832e-100	1	Vpreb3	6.836734693877551	0.28600000000000003
1.9197026114720027e-101	-0.9391956133241367	0.139	0.617	3.428012953305555e-97	1	Fxyd5	0.22528363047001623	-0.478
3.946984767238414e-101	0.856278675696126	0.946	0.69	7.048130698857636e-97	1	Jund	1.3710144927536232	0.256
4.658970799524331e-100	0.30796509622941814	0.269	0.034	8.319524156710599e-96	1	Cr2	7.911764705882353	0.23500000000000001
1.7123149671916482e-94	0.34824140242440454	0.33	0.059	3.057680836914126e-90	1	Stap1	5.593220338983051	0.271
4.866059068782636e-93	0.34103691783506707	0.328	0.059	8.689321679125154e-89	1	Swap70	5.559322033898305	0.269
1.0028900799511353e-91	0.7817482215620855	0.997	0.937	1.7908608157687424e-87	1	Rps27	1.064034151547492	0.05999999999999994
2.7285573260890057e-89	-1.160654963697959	0.07	0.513	4.8723848171971377e-85	1	Trbc2	0.13645224171539963	-0.443
3.9992169403617027e-88	0.30661413760672507	0.262	0.038	7.141401690403892e-84	1	Serpinb1a	6.894736842105264	0.224
4.3573757763692734e-85	0.34811764390572264	0.364	0.081	7.780965923862612e-81	1	Pik3ap1	4.493827160493827	0.283
9.900052077269691e-85	0.24002643857514516	0.209	0.023	1.767852299438049e-80	1	Cd40	9.08695652173913	0.186
1.6231026065253628e-84	0.19719186721130552	0.156	0.01	2.8983743244723402e-80	1	A530040E14Rik	15.6	0.146
1.2386268243001529e-82	0.3396092135712095	0.34	0.073	2.211815920152783e-78	1	Fchsd2	4.657534246575343	0.267
1.4346542357445587e-81	0.458773180951999	0.534	0.181	2.5618620687690586e-77	1	Ptpn6	2.950276243093923	0.35300000000000004
7.379453645581008e-81	-0.9330104807211447	0.032	0.454	1.3177490374914007e-76	1	Cd3g	0.07048458149779735	-0.42200000000000004
1.755989201770481e-79	0.2901844320684499	0.24	0.036	3.1356699176015476e-75	1	Cd55	6.666666666666667	0.204
5.776992687383431e-79	0.31646264432675936	0.306	0.061	1.0315975841860592e-74	1	Prkcb	5.016393442622951	0.245
1.3629597348144576e-78	0.2311429291480217	0.189	0.02	2.4338371984581767e-74	1	Rasgrp3	9.45	0.169
4.844393556478226e-78	0.23053927339365737	0.172	0.016	8.650633573803169e-74	1	Sapcd1	10.749999999999998	0.15599999999999997
5.709421344957248e-78	0.21488431842165995	0.179	0.017	1.0195313695690157e-73	1	Lyl1	10.52941176470588	0.16199999999999998
2.343970060192218e-77	0.20941227783853378	0.162	0.013	4.1856273364852433e-73	1	4930597A21Rik	12.461538461538462	0.149
9.966883739252068e-77	0.38886544292568215	0.48	0.146	1.7797864293182418e-72	1	Unc93b1	3.2876712328767126	0.33399999999999996
1.0711403533781727e-76	0.46940014192714397	0.556	0.207	1.9127353290274031e-72	1	Cxcr4	2.6859903381642516	0.3490000000000001
1.113019849055877e-76	0.1671159954495114	0.131	0.006	1.9875195444590795e-72	1	Srpk3	21.833333333333332	0.125
4.340505848502542e-76	0.29893840111820474	0.296	0.059	7.750841293670989e-72	1	Lat2	5.016949152542373	0.237
7.674145439470139e-76	0.29946205581353275	0.301	0.061	1.3703721511261826e-71	1	Dok3	4.934426229508197	0.24
2.844820506704141e-75	0.3644734730717335	0.386	0.103	5.0799959788215846e-71	1	Ppp1r16b	3.7475728155339807	0.28300000000000003
3.963058987033651e-73	0.2008670262538832	0.168	0.016	7.07683443314599e-69	1	Gga2	10.5	0.15200000000000002
5.93779425677989e-73	-5.162823288630561	0.041	0.439	1.060311920433185e-68	1	Gm42418	0.09339407744874716	-0.398
1.8444876592857627e-72	0.25844404026326045	0.531	0.173	3.2937016131865867e-68	1	Irf8	3.069364161849711	0.35800000000000004
1.9231552535167913e-72	0.27768982511582707	0.269	0.05	3.434178336204934e-68	1	Tnfrsf13b	5.38	0.21900000000000003
8.818456744717505e-72	0.23529908431354918	0.211	0.03	1.574711820904205e-67	1	Blvrb	7.033333333333333	0.181
9.391739105794939e-71	-0.7294648439137614	0.039	0.424	1.677082852121802e-66	1	Cd3e	0.0919811320754717	-0.385
1.0861831818661006e-70	0.6361252638357773	0.937	0.598	1.939597307858296e-66	1	Gm10076	1.5668896321070236	0.3390000000000001
1.0791065977680413e-69	0.27715717157034947	0.257	0.048	1.9269606516343916e-65	1	BE692007	5.354166666666667	0.20900000000000002
7.903685763346262e-69	0.5847067762733638	0.976	0.759	1.411361166760742e-64	1	Cd52	1.2859025032938076	0.21699999999999997
8.088101460042314e-69	0.15622767930677514	0.121	0.006	1.444292277719756e-64	1	Bend5	20.166666666666664	0.11499999999999999
1.433925275793813e-68	0.2889457386630766	0.286	0.061	2.5605603649850118e-64	1	Bmyc	4.688524590163934	0.22499999999999998
2.547479206154175e-68	0.2327889166056644	0.197	0.027	4.54903361842951e-64	1	Cd180	7.296296296296297	0.17
9.156326506378466e-68	-0.7039362256333996	0.051	0.426	1.6350452242440026e-63	1	Cd3d	0.11971830985915492	-0.375
4.648626646896586e-67	0.21725644211053846	0.184	0.024	8.301052603363234e-63	1	Nrm	7.666666666666666	0.16
6.37011034892423e-67	0.27480079212858805	0.27	0.055	1.1375106050073996e-62	1	Gem	4.909090909090909	0.21500000000000002
1.0969787978872466e-66	0.2551345905723447	0.248	0.046	1.9588750393872562e-62	1	Bcl11a	5.391304347826087	0.202
3.0654037907600527e-65	0.17316788925825594	0.136	0.011	5.473891549160226e-61	1	Pgap1	12.363636363636365	0.125
1.089679079390877e-64	0.5357302382870284	0.983	0.909	1.945839932068289e-60	1	Rpl18a	1.0814081408140814	0.07399999999999995
6.483296553208572e-63	0.21537095826963487	0.209	0.034	1.1577222655064548e-58	1	Blk	6.147058823529411	0.175
6.854405913021497e-63	0.3169264371076749	0.298	0.071	1.2239912638882488e-58	1	Ms4a4c	4.19718309859155	0.22699999999999998
7.328901710862291e-62	-0.9213190515691592	0.163	0.52	1.308721978508679e-57	1	Nfkbia	0.31346153846153846	-0.357
2.5005036320254413e-61	0.19114148735200817	0.16	0.019	4.4651493357078305e-57	1	Snx29	8.421052631578947	0.14100000000000001
3.665225941722237e-61	0.25611556403229196	0.289	0.067	6.544993964133398e-57	1	Blnk	4.313432835820895	0.22199999999999998
1.2510801247723597e-60	-0.64292366237505	0.029	0.374	2.234053778806003e-56	1	Trac	0.07754010695187166	-0.345
1.849051074351786e-60	0.30413000287755043	0.313	0.081	3.301850503469984e-56	1	Lrmp	3.8641975308641974	0.23199999999999998
8.714640971217305e-60	0.45048152636645433	0.973	0.837	1.5561734382302742e-55	1	Eif1	1.1624850657108723	0.136
3.7682575546490208e-59	-0.6061327989584597	0.095	0.446	6.728977515336756e-55	1	Npc2	0.21300448430493274	-0.351
5.76328601892145e-59	0.24877840998307843	0.253	0.055	1.0291499843988034e-54	1	Sh3bp5	4.6	0.198
7.807021277695274e-59	0.37699033119915004	0.998	0.988	1.394099789558045e-54	1	Malat1	1.0101214574898785	0.010000000000000009
4.2253005031165206e-58	0.19391350525684997	0.179	0.027	7.545119108415171e-54	1	1110059E24Rik	6.62962962962963	0.152
6.238980705995993e-58	-0.9359791359681193	0.017	0.348	1.1140947846697046e-53	1	S100a6	0.04885057471264369	-0.33099999999999996
5.027233288437134e-57	0.18937232627821685	0.141	0.016	8.97713048316219e-53	1	Rab30	8.812499999999998	0.12499999999999999
6.96749806078123e-57	0.13594381553345114	0.109	0.007	1.2441861287137043e-52	1	Bfsp2	15.571428571428571	0.102
4.184499513530583e-56	-0.671302839015527	0.046	0.376	7.472260781311562e-52	1	Ms4a4b	0.12234042553191489	-0.33
1.0784732216421163e-55	0.4835682406384809	0.956	0.754	1.925829631886327e-51	1	Rpl26	1.2679045092838195	0.20199999999999996
6.397359939067248e-55	0.19787501956451017	0.173	0.027	1.1423765643192385e-50	1	Lztfl1	6.407407407407407	0.146
8.212152821139858e-55	0.34591363810981857	0.412	0.143	1.4664441292709446e-50	1	Rel	2.8811188811188813	0.269
1.4511210220945127e-54	0.43334978749903674	0.81	0.506	2.5912668091541713e-50	1	Eif3f	1.6007905138339922	0.30400000000000005
2.4843136295494322e-54	0.4627602098468455	0.952	0.693	4.436238848286421e-50	1	Eef2	1.3737373737373737	0.259
4.74328900983707e-54	0.4805279293274638	0.983	0.907	8.470091184866056e-50	1	Rpl37a	1.083792723263506	0.07599999999999996
6.274500508256344e-54	0.23754349554558743	0.33	0.094	1.1204375557593354e-49	1	H2-DMb1	3.5106382978723407	0.23600000000000002
6.636436475073581e-54	0.2266928714054875	0.221	0.046	1.1850684613538895e-49	1	Cd86	4.804347826086957	0.175
7.395444346675105e-54	-0.7535695241929625	0.024	0.338	1.3206044969857734e-49	1	Lgals1	0.07100591715976332	-0.314
7.959276471154361e-54	0.2506994757168078	0.347	0.102	1.4212879994540342e-49	1	Chchd10	3.4019607843137254	0.245
7.9828002465082e-54	0.27662999478638417	0.286	0.076	1.4254886400189693e-49	1	Mif4gd	3.763157894736842	0.20999999999999996
9.72302075325721e-54	0.20896939820198737	0.179	0.03	1.73623981590914e-49	1	Zfp318	5.966666666666667	0.149
8.215730240893292e-53	0.23614056047129423	0.405	0.134	1.467082949116315e-48	1	Plaur	3.0223880597014925	0.271
8.685009448168321e-53	0.17343421964887407	0.15	0.02	1.550882137159417e-48	1	Plcg2	7.5	0.13
1.1974592616120334e-52	0.4364564829137496	0.985	0.892	2.138303003460608e-48	1	Rps15	1.1042600896860986	0.09299999999999997
1.2198802497781504e-52	0.5118093883812787	0.961	0.774	2.178340162028843e-48	1	Rpl35	1.2416020671834624	0.18699999999999994
1.2414369033793137e-52	0.1988768312635541	0.196	0.036	2.2168338783644405e-48	1	Spib	5.444444444444445	0.16
2.2315787169237888e-52	-0.7731341020842444	0.151	0.481	3.9849301148108096e-48	1	Pim1	0.31392931392931395	-0.32999999999999996
3.5932911303283925e-52	0.4782263128648161	0.978	0.735	6.416539971427411e-48	1	Rpl4	1.3306122448979592	0.243
4.6458507267342025e-52	0.43582586141327717	0.463	0.187	8.296095642729265e-48	1	Nr4a1	2.4759358288770055	0.276
4.9613144034506895e-52	0.15253845885455053	0.117	0.011	8.859419130241896e-48	1	Cnn3	10.636363636363638	0.10600000000000001
8.990033243330047e-52	-0.5000316283294761	0.026	0.332	1.6053502362614466e-47	1	Emb	0.07831325301204818	-0.306
9.42174795808628e-52	0.31631065726153484	0.423	0.15	1.682441532875467e-47	1	Cd24a	2.82	0.273
1.654393982069909e-51	0.4016091353396321	0.611	0.3	2.9542513337822365e-47	1	Il2rg	2.0366666666666666	0.311
1.729730204918012e-51	0.2822300100405635	0.335	0.104	3.088779226922094e-47	1	Inpp5d	3.2211538461538467	0.23100000000000004
2.561044838988608e-50	0.20685290350515406	0.204	0.041	4.573257768981957e-46	1	Pmf1	4.97560975609756	0.16299999999999998
1.392060376579357e-49	0.5891921747184278	0.719	0.434	2.4858022144577578e-45	1	Fos	1.6566820276497696	0.285
3.2652859718768564e-49	0.17168113914264793	0.141	0.019	5.830821159980503e-45	1	Bcar3	7.421052631578947	0.12199999999999998
4.191852378753998e-49	0.1384442641526305	0.109	0.01	7.485390792741015e-45	1	Gm16152	10.9	0.099
8.816406333816324e-49	-0.4398457928613462	0.01	0.296	1.574345679029581e-44	1	Fyb	0.033783783783783786	-0.286
1.6279635382885866e-48	0.261784314118984	0.279	0.079	2.9070544903219293e-44	1	Sipa1	3.5316455696202533	0.2
3.1562279252829025e-48	-0.5152405465161769	0.082	0.386	5.636076206177679e-44	1	Selplg	0.21243523316062177	-0.304
3.731775355186498e-48	0.4465820408880311	0.177	0.033	6.66383125175653e-44	1	Iglc1	5.363636363636363	0.144
1.6165227833590744e-47	0.21777243326901968	0.223	0.052	2.8866247342442993e-43	1	Pip4p1	4.288461538461538	0.171
1.657775432017663e-47	0.31703560417209364	0.471	0.194	2.9602895889539407e-43	1	Dennd4a	2.4278350515463916	0.27699999999999997
5.099654957300086e-47	-0.49714921155058045	0.06	0.354	9.106453857250763e-43	1	Lat	0.1694915254237288	-0.294
6.609865393008078e-47	0.17881934193983157	0.155	0.025	1.1803236632294524e-42	1	B3gnt5	6.199999999999999	0.13
8.304124647669069e-47	0.535459723076753	0.959	0.671	1.4828675383342656e-42	1	Uba52	1.4292101341281667	0.2879999999999999
1.1054956328015143e-46	0.43532973746616976	0.981	0.833	1.9740835514936643e-42	1	Rpl9	1.177671068427371	0.14800000000000002
1.2423727289201493e-46	0.14833735848027102	0.122	0.015	2.2185049820327105e-42	1	Sbk1	8.133333333333333	0.107
1.3233532290466e-46	0.4281604553969034	0.997	0.822	2.3631118611085137e-42	1	mt-Nd1	1.212895377128954	0.17500000000000004
3.105156962148712e-46	0.4762335698108271	0.98	0.874	5.544878787308955e-42	1	Rps19	1.1212814645308924	0.10599999999999998
3.518566013300772e-46	0.28708204802931403	0.344	0.116	6.283103329951189e-42	1	Hmgn1	2.96551724137931	0.22799999999999998
4.054833735732065e-46	0.1385492505995299	0.121	0.014	7.240716601896749e-42	1	Myl4	8.642857142857142	0.107
1.5655333159247203e-45	0.15488560197817122	0.134	0.019	2.795572842246773e-41	1	Lrrk2	7.052631578947369	0.115
3.8989433995296906e-45	0.23747227483826006	0.238	0.063	6.962343228540169e-41	1	Impact	3.7777777777777777	0.175
5.0083748768215557e-45	0.4389716719974881	0.886	0.593	8.943455017540252e-41	1	Shisa5	1.494097807757167	0.29300000000000004
6.197949186506747e-45	0.42620202034627974	0.964	0.874	1.1067677862345098e-40	1	Rps5	1.102974828375286	0.08999999999999997
8.794607558672365e-45	0.16785766248113532	0.15	0.025	1.5704530717521244e-40	1	Icosl	5.999999999999999	0.125
2.9398456589918105e-44	0.1665928992573379	0.15	0.025	5.249682393261676e-40	1	Dennd5b	5.999999999999999	0.125
1.753528374601451e-43	0.42551116613436246	0.988	0.876	3.1312756185258114e-39	1	Rps4x	1.1278538812785388	0.11199999999999999
2.835302021485416e-43	0.3722060099383182	0.876	0.627	5.0629988197665076e-39	1	Rbm39	1.3971291866028708	0.249
7.613247073199836e-43	-0.7968875849201571	0.049	0.32	1.3594975298612948e-38	1	Trbc1	0.153125	-0.271
1.2512530726418344e-42	0.21438349567145565	0.231	0.061	2.2343626118165237e-38	1	Plekha2	3.7868852459016398	0.17
2.2789264830638353e-42	0.43270947707879515	0.99	0.898	4.069479020807091e-38	1	Rpl13a	1.1024498886414253	0.09199999999999997
2.7948706526259545e-42	0.18140400988560917	0.173	0.036	4.990800524394167e-38	1	Trp53i11	4.805555555555555	0.13699999999999998
1.0119297154811115e-41	0.252031911776322	0.279	0.088	1.8070028929346208e-37	1	Gpr171	3.170454545454546	0.19100000000000003
2.0854334485036897e-41	0.15630323087867548	0.141	0.024	3.7239585089930386e-37	1	Dnase2a	5.874999999999999	0.11699999999999999
4.782472333558146e-41	0.21343525204181862	0.224	0.06	8.540060846034781e-37	1	Gm26532	3.7333333333333334	0.164
1.4376485904957826e-40	-0.3780175346746061	0.024	0.279	2.5672090880483192e-36	1	Skap1	0.08602150537634408	-0.255
1.5635640238939974e-40	0.14752561648574808	0.128	0.02	2.7920562774675112e-36	1	Pxdc1	6.4	0.108
1.742296763701351e-40	0.1624717258735461	0.148	0.027	3.111219330941503e-36	1	Ero1lb	5.481481481481481	0.121
2.169219322580575e-40	0.566635516966538	0.861	0.631	3.8735749443321334e-36	1	Klf2	1.364500792393027	0.22999999999999998
2.176519288003957e-40	0.3654957733828651	0.665	0.357	3.8866104925886655e-36	1	Ccr7	1.862745098039216	0.30800000000000005
2.8549583838138268e-40	-0.6734082095105297	0.077	0.343	5.09809918597635e-36	1	Vim	0.22448979591836732	-0.266
3.746644904668e-40	0.409895705602631	0.694	0.436	6.690383806265648e-36	1	Stk17b	1.591743119266055	0.25799999999999995
3.992596512155375e-40	0.24827170885041663	0.32	0.113	7.129579591755853e-36	1	AB124611	2.831858407079646	0.20700000000000002
8.70501907593329e-40	-0.4410920279343637	0.02	0.269	1.5544552563894076e-35	1	Lef1	0.07434944237918216	-0.24900000000000003
9.058921279475964e-40	0.17199885258987913	0.165	0.034	1.617651572876023e-35	1	Egln2	4.852941176470588	0.131
1.0407540765433917e-39	0.1525304906510288	0.141	0.025	1.8584745544835347e-35	1	Farsb	5.639999999999999	0.11599999999999999
1.1884537609380218e-39	0.11713582600505876	0.201	0.048	2.1222218809070256e-35	1	Rnase6	4.1875	0.15300000000000002
3.5936683715638876e-39	0.18339685366800473	0.18	0.041	6.417213611101634e-35	1	Sdc4	4.390243902439024	0.13899999999999998
8.645554750528518e-39	0.21475787646270425	0.248	0.075	1.5438367118018775e-34	1	Yeats4	3.3066666666666666	0.173
1.3814336600841294e-38	0.3996934970120415	0.488	0.246	2.46682608681223e-34	1	Adgre5	1.983739837398374	0.242
1.3848473741973517e-38	0.29036277976398206	0.35	0.138	2.4729219561042107e-34	1	Ppdpf	2.5362318840579707	0.21199999999999997
2.2691115607852463e-38	0.2413279579899213	0.298	0.103	4.051952514094214e-34	1	Slamf6	2.8932038834951457	0.195
2.6344742126647706e-38	0.18854277774099829	0.196	0.049	4.704380601555481e-34	1	Pqbp1	4	0.14700000000000002
7.751248022747989e-38	0.18590798729485986	0.197	0.05	1.3841403594221083e-33	1	Dmxl1	3.94	0.14700000000000002
9.121586276281249e-38	0.207141035477153	0.211	0.057	1.628841661355543e-33	1	Pkib	3.7017543859649122	0.154
2.4253402201722404e-37	0.2571815223432278	0.291	0.102	4.3309300311615693e-33	1	Avl9	2.8529411764705883	0.189
3.5830749485986487e-37	0.38290987087201644	0.993	0.909	6.398296935712607e-33	1	Rpl13	1.0924092409240924	0.08399999999999996
9.97817505451304e-37	-0.402112216645079	0.014	0.244	1.7818027194843934e-32	1	Thy1	0.05737704918032787	-0.22999999999999998
1.1596947472267658e-36	0.12048754673433332	0.104	0.014	2.0708669101228356e-32	1	Arhgap24	7.428571428571428	0.09
1.578322546562781e-36	0.2569726530465922	0.277	0.095	2.818410571397158e-32	1	Nfkbid	2.9157894736842107	0.18200000000000002
1.9471636954997276e-36	-0.39063790679100807	0.022	0.255	3.4770502110538636e-32	1	Cd28	0.08627450980392157	-0.233
1.2904520063913905e-35	0.2738741472036801	0.308	0.115	2.304360147813106e-31	1	Rcc2	2.678260869565217	0.193
3.6517963427783447e-35	0.24255263766766122	0.31	0.116	6.52101272929929e-31	1	Tob2	2.672413793103448	0.194
4.7489371718686014e-35	-0.715728461574153	0.755	0.84	8.480177107805761e-31	1	Actg1	0.8988095238095238	-0.08499999999999996
1.0107182452849596e-34	0.36651221135571177	0.974	0.842	1.8048395706053523e-30	1	Rpl34	1.156769596199525	0.132
1.3855651820695127e-34	-0.3907474580646536	0.08	0.324	2.4742037456215287e-30	1	Lck	0.24691358024691357	-0.244
5.840810680994104e-34	0.13609553047750617	0.126	0.023	1.042993563305117e-29	1	Rasgef1b	5.478260869565218	0.10300000000000001
5.8415998819077084e-34	0.13160725559710726	0.116	0.02	1.0431344909122595e-29	1	Lpcat1	5.8	0.096
6.815591727965847e-34	0.24969865038349837	0.418	0.187	1.2170602148628613e-29	1	Tgfb1	2.235294117647059	0.23099999999999998
7.445315999960271e-34	0.32705742382767067	0.954	0.839	1.3295100781129057e-29	1	Rps25	1.1370679380214541	0.11499999999999999
1.1300483966876215e-33	0.3204065429549431	0.759	0.507	2.0179274219650856e-29	1	Pfdn5	1.4970414201183433	0.252
1.1339133518960208e-33	0.14511670785981	0.139	0.029	2.0248290724807245e-29	1	Fgfr1op	4.793103448275862	0.11000000000000001
1.4704918073136758e-33	0.24159791050690216	0.332	0.134	2.625857220320031e-29	1	Csk	2.4776119402985075	0.198
1.8962334550624033e-33	0.3678620867808142	0.959	0.791	3.3861040807049337e-29	1	Rpl21	1.2123893805309733	0.16799999999999993
7.29090106968462e-33	0.11965949612953773	0.104	0.016	1.3019362040135827e-28	1	Ttpal	6.5	0.088
8.094741844080952e-33	0.1814923497593225	0.328	0.125	1.4454780510975356e-28	1	Ctsh	2.624	0.203
1.0941493514806062e-32	-0.33614489262256675	0.034	0.254	1.9538224969389185e-28	1	Saraf	0.13385826771653545	-0.22
2.988763529709685e-32	0.1374235982608205	0.129	0.026	5.337035035002584e-28	1	Hhex	4.961538461538462	0.10300000000000001
3.3896218524763395e-32	0.12363991724775071	0.107	0.018	6.052847741966999e-28	1	March1	5.944444444444445	0.089
4.3485427611206247e-32	0.13647314991190623	0.121	0.023	7.765192808533099e-28	1	Gm6377	5.260869565217392	0.098
